inx,value,variable,name
2014-12-15,0.308897495269775,ET,asd
2014-12-15,1.74493265151978,GPP,asd
2014-12-15,0.308897495269775,LE,asd
2014-12-15,0.13182657957077,Rainf,asd
2015-12-15,0.188014104962349,ET,asd
2015-12-15,1.70024383068085,GPP,asd
2015-12-15,0.188014104962349,LE,asd
2015-12-15,0,Rainf,asd
2016-12-15,0.19081649184227,ET,asd
2016-12-15,1.66199970245361,GPP,asd
2016-12-15,0.19081649184227,LE,asd
2016-12-15,0.0162738114595413,Rainf,asd
2017-12-15,0.26870059967041,ET,asd
2017-12-15,1.80308270454407,GPP,asd
2017-12-15,0.26870059967041,LE,asd
2017-12-15,0,Rainf,asd
2018-12-15,0.325483053922653,ET,asd
2018-12-15,2.24578762054443,GPP,asd
2018-12-15,0.325483053922653,LE,asd
2018-12-15,0,Rainf,asd
2019-12-15,0.424347341060638,ET,asd
2019-12-15,1.83892107009888,GPP,asd
2019-12-15,0.424347341060638,LE,asd
2019-12-15,0.26662078499794,Rainf,asd
2013-01-01,0.109603725373745,ET,dsd
2013-01-01,1.81311750411987,GPP,dsd
2013-01-01,0.109603725373745,LE,dsd
2013-01-01,0.045525960624218,Rainf,dsd
2014-01-01,0.151391789317131,ET,dsd
2014-01-01,1.8596773147583,GPP,dsd
2014-01-01,0.151391789317131,LE,dsd
2014-01-01,0.00560629926621914,Rainf,dsd
2015-01-01,0.191936150193214,ET,dsd
2015-01-01,1.79358720779419,GPP,dsd
2015-01-01,0.191936150193214,LE,dsd
2015-01-01,0.0444132536649704,Rainf,dsd
2016-01-01,0.178594812750816,ET,dsd
2016-01-01,1.83497619628906,GPP,dsd
2016-01-01,0.178594812750816,LE,dsd
2016-01-01,0.0510786660015583,Rainf,dsd
2017-01-01,0.135856911540031,ET,dsd
2017-01-01,1.81512272357941,GPP,dsd
2017-01-01,0.135856911540031,LE,dsd
2017-01-01,0.00903397519141436,Rainf,dsd
2018-01-01,0.201626911759377,ET,dsd
2018-01-01,1.81967771053314,GPP,dsd
2018-01-01,0.201626911759377,LE,dsd
2018-01-01,0.0293871145695448,Rainf,dsd
2019-01-01,0.201597332954407,ET,dsd
2019-01-01,1.87455892562866,GPP,dsd
2019-01-01,0.201597332954407,LE,dsd
2019-01-01,0.0114804245531559,Rainf,dsd
2013-01-15,0.240519255399704,ET,dsd
2013-01-15,1.94669473171234,GPP,dsd
2013-01-15,0.240519255399704,LE,dsd
2013-01-15,0.149878323078156,Rainf,dsd
2014-01-15,0.20664070546627,ET,dsd
2014-01-15,1.96410012245178,GPP,dsd
2014-01-15,0.20664070546627,LE,dsd
2014-01-15,0.0264692232012749,Rainf,dsd
2015-01-15,0.20669387280941,ET,dsd
2015-01-15,1.96558165550232,GPP,dsd
2015-01-15,0.20669387280941,LE,dsd
2015-01-15,0.0204387083649635,Rainf,dsd
2016-01-15,0.117307491600513,ET,dsd
2016-01-15,1.91189157962799,GPP,dsd
2016-01-15,0.117307491600513,LE,dsd
2016-01-15,0,Rainf,dsd
2017-01-15,0.555395781993866,ET,dsd
2017-01-15,1.97478854656219,GPP,dsd
2017-01-15,0.555395781993866,LE,dsd
2017-01-15,0.54763388633728,Rainf,dsd
2018-01-15,0.187192723155022,ET,dsd
2018-01-15,2.00516891479492,GPP,dsd
2018-01-15,0.187192723155022,LE,dsd
2018-01-15,0,Rainf,dsd
2019-01-15,0.268239915370941,ET,dsd
2019-01-15,1.96400225162506,GPP,dsd
2019-01-15,0.268239915370941,LE,dsd
2019-01-15,0,Rainf,dsd
2013-02-01,0.148155331611633,ET,dsd
2013-02-01,2.0442225933075,GPP,dsd
2013-02-01,0.148155331611633,LE,dsd
2013-02-01,0.0316567271947861,Rainf,dsd
2014-02-01,0.249016672372818,ET,dsd
2014-02-01,2.02340817451477,GPP,dsd
2014-02-01,0.249016672372818,LE,dsd
2014-02-01,0.104450754821301,Rainf,dsd
2015-02-01,0.285037457942963,ET,dsd
2015-02-01,2.14493346214294,GPP,dsd
2015-02-01,0.285037457942963,LE,dsd
2015-02-01,0,Rainf,dsd
2016-02-01,0.291574388742447,ET,dsd
2016-02-01,2.16385912895203,GPP,dsd
2016-02-01,0.291574388742447,LE,dsd
2016-02-01,0.0617978796362877,Rainf,dsd
2017-02-01,0.383777618408203,ET,dsd
2017-02-01,2.25276517868042,GPP,dsd
2017-02-01,0.383777618408203,LE,dsd
2017-02-01,0.138007789850235,Rainf,dsd
2018-02-01,0.265416175127029,ET,dsd
2018-02-01,2.40086984634399,GPP,dsd
2018-02-01,0.265416175127029,LE,dsd
2018-02-01,0,Rainf,dsd
2019-02-01,0.365650057792664,ET,dsd
2019-02-01,1.9243528842926,GPP,dsd
2019-02-01,0.365650057792664,LE,dsd
2019-02-01,0.192221894860268,Rainf,dsd
2013-02-15,0.406379073858261,ET,dsd
2013-02-15,2.241868019104,GPP,dsd
2013-02-15,0.406379073858261,LE,dsd
2013-02-15,0.218464151024818,Rainf,dsd
2014-02-15,0.48326849937439,ET,dsd
2014-02-15,2.1717689037323,GPP,dsd
2014-02-15,0.48326849937439,LE,dsd
2014-02-15,0.291384071111679,Rainf,dsd
2015-02-15,0.918748676776886,ET,dsd
2015-02-15,2.24198198318481,GPP,dsd
2015-02-15,0.918748676776886,LE,dsd
2015-02-15,0.813125193119049,Rainf,dsd
2016-02-15,0.365176975727081,ET,dsd
2016-02-15,2.37154126167297,GPP,dsd
2016-02-15,0.365176975727081,LE,dsd
2016-02-15,0.101686798036098,Rainf,dsd
2017-02-15,0.28247407078743,ET,dsd
2017-02-15,2.34718751907349,GPP,dsd
2017-02-15,0.28247407078743,LE,dsd
2017-02-15,0,Rainf,dsd
2018-02-15,0.313563972711563,ET,dsd
2018-02-15,2.516357421875,GPP,dsd
2018-02-15,0.313563972711563,LE,dsd
2018-02-15,0,Rainf,dsd
2019-02-15,0.334984570741653,ET,dsd
2019-02-15,2.3319103717804,GPP,dsd
2019-02-15,0.334984570741653,LE,dsd
2019-02-15,0,Rainf,dsd
2013-03-01,0.446950346231461,ET,dsd
2013-03-01,2.82429122924805,GPP,dsd
2013-03-01,0.446950346231461,LE,dsd
2013-03-01,0.0981511548161507,Rainf,dsd
2014-03-01,0.401595622301102,ET,dsd
2014-03-01,2.5513436794281,GPP,dsd
2014-03-01,0.401595622301102,LE,dsd
2014-03-01,0.0263227690011263,Rainf,dsd
2015-03-01,0.394685447216034,ET,dsd
2015-03-01,2.63195991516113,GPP,dsd
2015-03-01,0.394685447216034,LE,dsd
2015-03-01,0,Rainf,dsd
2016-03-01,0.360664397478104,ET,dsd
2016-03-01,2.59412312507629,GPP,dsd
2016-03-01,0.360664397478104,LE,dsd
2016-03-01,0,Rainf,dsd
2017-03-01,0.45164105296135,ET,dsd
2017-03-01,2.94472646713257,GPP,dsd
2017-03-01,0.45164105296135,LE,dsd
2017-03-01,0,Rainf,dsd
2018-03-01,0.55364590883255,ET,dsd
2018-03-01,2.55168342590332,GPP,dsd
2018-03-01,0.55364590883255,LE,dsd
2018-03-01,0.197542652487755,Rainf,dsd
2019-03-01,0.471588969230652,ET,dsd
2019-03-01,2.70962238311768,GPP,dsd
2019-03-01,0.471588969230652,LE,dsd
2019-03-01,0,Rainf,dsd
2013-03-15,0.653694689273834,ET,dsd
2013-03-15,2.9156551361084,GPP,dsd
2013-03-15,0.653694689273834,LE,dsd
2013-03-15,0.263002187013626,Rainf,dsd
2014-03-15,0.769352614879608,ET,dsd
2014-03-15,2.79436802864075,GPP,dsd
2014-03-15,0.769352614879608,LE,dsd
2014-03-15,0.208089664578438,Rainf,dsd
2015-03-15,0.643754482269287,ET,dsd
2015-03-15,2.76399445533752,GPP,dsd
2015-03-15,0.643754482269287,LE,dsd
2015-03-15,0.0679313689470291,Rainf,dsd
2016-03-15,0.548344790935516,ET,dsd
2016-03-15,2.75660872459412,GPP,dsd
2016-03-15,0.548344790935516,LE,dsd
2016-03-15,0,Rainf,dsd
2017-03-15,0.974331915378571,ET,dsd
2017-03-15,2.88902854919434,GPP,dsd
2017-03-15,0.974331915378571,LE,dsd
2017-03-15,0.552900016307831,Rainf,dsd
2018-03-15,0.567133843898773,ET,dsd
2018-03-15,2.57858371734619,GPP,dsd
2018-03-15,0.567133843898773,LE,dsd
2018-03-15,0,Rainf,dsd
2019-03-15,0.79759031534195,ET,dsd
2019-03-15,2.73348426818848,GPP,dsd
2019-03-15,0.79759031534195,LE,dsd
2019-03-15,0.251091033220291,Rainf,dsd
2013-04-01,0.55260843038559,ET,dsd
2013-04-01,3.1132185459137,GPP,dsd
2013-04-01,0.55260843038559,LE,dsd
2013-04-01,0.0220450330525637,Rainf,dsd
2014-04-01,1.68041837215424,ET,dsd
2014-04-01,3.01990008354187,GPP,dsd
2014-04-01,1.68041837215424,LE,dsd
2014-04-01,0.933825671672821,Rainf,dsd
2015-04-01,2.33611750602722,ET,dsd
2015-04-01,3.05962467193604,GPP,dsd
2015-04-01,2.33611750602722,LE,dsd
2015-04-01,2.41926193237305,Rainf,dsd
2016-04-01,1.1525069475174,ET,dsd
2016-04-01,2.75699853897095,GPP,dsd
2016-04-01,1.1525069475174,LE,dsd
2016-04-01,0.590127229690552,Rainf,dsd
2017-04-01,1.27177739143372,ET,dsd
2017-04-01,3.92446756362915,GPP,dsd
2017-04-01,1.27177739143372,LE,dsd
2017-04-01,0.536563575267792,Rainf,dsd
2018-04-01,2.17392349243164,ET,dsd
2018-04-01,3.65156221389771,GPP,dsd
2018-04-01,2.17392349243164,LE,dsd
2018-04-01,2.12958836555481,Rainf,dsd
2019-04-01,0.992099523544312,ET,dsd
2019-04-01,3.10367393493652,GPP,dsd
2019-04-01,0.992099523544312,LE,dsd
2019-04-01,0.317603528499603,Rainf,dsd
2013-04-15,0.911328375339508,ET,dsd
2013-04-15,3.17320466041565,GPP,dsd
2013-04-15,0.911328375339508,LE,dsd
2013-04-15,0.154227063059807,Rainf,dsd
2014-04-15,1.15685439109802,ET,dsd
2014-04-15,2.99417209625244,GPP,dsd
2014-04-15,1.15685439109802,LE,dsd
2014-04-15,0.26528987288475,Rainf,dsd
2015-04-15,0.9225994348526,ET,dsd
2015-04-15,2.37245488166809,GPP,dsd
2015-04-15,0.9225994348526,LE,dsd
2015-04-15,0,Rainf,dsd
2016-04-15,1.2948340177536,ET,dsd
2016-04-15,2.49740338325501,GPP,dsd
2016-04-15,1.2948340177536,LE,dsd
2016-04-15,0.507465302944183,Rainf,dsd
2017-04-15,1.18502008914948,ET,dsd
2017-04-15,3.31332755088806,GPP,dsd
2017-04-15,1.18502008914948,LE,dsd
2017-04-15,0.0278468858450651,Rainf,dsd
2018-04-15,1.58977890014648,ET,dsd
2018-04-15,3.18089509010315,GPP,dsd
2018-04-15,1.58977890014648,LE,dsd
2018-04-15,0.584160149097443,Rainf,dsd
2019-04-15,2.9454071521759,ET,dsd
2019-04-15,3.07490420341492,GPP,dsd
2019-04-15,2.9454071521759,LE,dsd
2019-04-15,2.67457985877991,Rainf,dsd
2013-05-01,2.52745151519775,ET,dsd
2013-05-01,2.66263484954834,GPP,dsd
2013-05-01,2.52745151519775,LE,dsd
2013-05-01,1.63601422309876,Rainf,dsd
2014-05-01,3.08986139297485,ET,dsd
2014-05-01,2.85752439498901,GPP,dsd
2014-05-01,3.08986139297485,LE,dsd
2014-05-01,2.1996762752533,Rainf,dsd
2015-05-01,3.361492395401,ET,dsd
2015-05-01,2.95432233810425,GPP,dsd
2015-05-01,3.361492395401,LE,dsd
2015-05-01,3.21407961845398,Rainf,dsd
2016-05-01,3.7011194229126,ET,dsd
2016-05-01,2.70920300483704,GPP,dsd
2016-05-01,3.7011194229126,LE,dsd
2016-05-01,5.01449775695801,Rainf,dsd
2017-05-01,2.53277230262756,ET,dsd
2017-05-01,2.46424627304077,GPP,dsd
2017-05-01,2.53277230262756,LE,dsd
2017-05-01,1.46534144878387,Rainf,dsd
2018-05-01,3.52002215385437,ET,dsd
2018-05-01,2.50413107872009,GPP,dsd
2018-05-01,3.52002215385437,LE,dsd
2018-05-01,2.68638134002686,Rainf,dsd
2019-05-01,3.14192366600037,ET,dsd
2019-05-01,2.51323199272156,GPP,dsd
2019-05-01,3.14192366600037,LE,dsd
2019-05-01,2.23509573936462,Rainf,dsd
2013-05-15,1.32624042034149,ET,dsd
2013-05-15,2.31074500083923,GPP,dsd
2013-05-15,1.32624042034149,LE,dsd
2013-05-15,0.337945908308029,Rainf,dsd
2014-05-15,2.61593127250671,ET,dsd
2014-05-15,1.78879058361053,GPP,dsd
2014-05-15,2.61593127250671,LE,dsd
2014-05-15,1.41931855678558,Rainf,dsd
2015-05-15,2.29341316223145,ET,dsd
2015-05-15,1.78640043735504,GPP,dsd
2015-05-15,2.29341316223145,LE,dsd
2015-05-15,1.10191321372986,Rainf,dsd
2016-05-15,1.49988579750061,ET,dsd
2016-05-15,1.91164946556091,GPP,dsd
2016-05-15,1.49988579750061,LE,dsd
2016-05-15,0.283072263002396,Rainf,dsd
2017-05-15,3.2566511631012,ET,dsd
2017-05-15,2.07838106155396,GPP,dsd
2017-05-15,3.2566511631012,LE,dsd
2017-05-15,2.20065951347351,Rainf,dsd
2018-05-15,2.05249786376953,ET,dsd
2018-05-15,1.676384806633,GPP,dsd
2018-05-15,2.05249786376953,LE,dsd
2018-05-15,0.782176375389099,Rainf,dsd
2019-05-15,3.19453644752502,ET,dsd
2019-05-15,1.40872704982758,GPP,dsd
2019-05-15,3.19453644752502,LE,dsd
2019-05-15,1.98015797138214,Rainf,dsd
2013-06-01,1.61646854877472,ET,dsd
2013-06-01,2.64950037002564,GPP,dsd
2013-06-01,1.61646854877472,LE,dsd
2013-06-01,0.492397755384445,Rainf,dsd
2014-06-01,2.38578128814697,ET,dsd
2014-06-01,3.0196213722229,GPP,dsd
2014-06-01,2.38578128814697,LE,dsd
2014-06-01,1.28561747074127,Rainf,dsd
2015-06-01,4.24981880187988,ET,dsd
2015-06-01,3.77945137023926,GPP,dsd
2015-06-01,4.24981880187988,LE,dsd
2015-06-01,3.27386426925659,Rainf,dsd
2016-06-01,2.77689552307129,ET,dsd
2016-06-01,2.51421070098877,GPP,dsd
2016-06-01,2.77689552307129,LE,dsd
2016-06-01,1.67796242237091,Rainf,dsd
2017-06-01,1.59784460067749,ET,dsd
2017-06-01,3.46956467628479,GPP,dsd
2017-06-01,1.59784460067749,LE,dsd
2017-06-01,0,Rainf,dsd
2018-06-01,2.07410597801209,ET,dsd
2018-06-01,1.89690732955933,GPP,dsd
2018-06-01,2.07410597801209,LE,dsd
2018-06-01,0.784188747406006,Rainf,dsd
2019-06-01,2.63415503501892,ET,dsd
2019-06-01,2.9817521572113,GPP,dsd
2019-06-01,2.63415503501892,LE,dsd
2019-06-01,1.04062724113464,Rainf,dsd
2013-06-15,4.50710010528565,ET,dsd
2013-06-15,2.63212776184082,GPP,dsd
2013-06-15,4.50710010528565,LE,dsd
2013-06-15,5.01089096069336,Rainf,dsd
2014-06-15,3.98048901557922,ET,dsd
2014-06-15,3.00719380378723,GPP,dsd
2014-06-15,3.98048901557922,LE,dsd
2014-06-15,3.18445801734924,Rainf,dsd
2015-06-15,1.7141444683075,ET,dsd
2015-06-15,4.16448163986206,GPP,dsd
2015-06-15,1.7141444683075,LE,dsd
2015-06-15,0,Rainf,dsd
2016-06-15,3.27917647361755,ET,dsd
2016-06-15,2.03056335449219,GPP,dsd
2016-06-15,3.27917647361755,LE,dsd
2016-06-15,2.18119120597839,Rainf,dsd
2017-06-15,3.65029096603394,ET,dsd
2017-06-15,4.03740739822388,GPP,dsd
2017-06-15,3.65029096603394,LE,dsd
2017-06-15,2.33125066757202,Rainf,dsd
2018-06-15,1.39438927173615,ET,dsd
2018-06-15,1.37094581127167,GPP,dsd
2018-06-15,1.39438927173615,LE,dsd
2018-06-15,0,Rainf,dsd
2019-06-15,1.61534404754639,ET,dsd
2019-06-15,2.29948854446411,GPP,dsd
2019-06-15,1.61534404754639,LE,dsd
2019-06-15,0,Rainf,dsd
2013-07-01,5.1016263961792,ET,dsd
2013-07-01,2.97433638572693,GPP,dsd
2013-07-01,5.1016263961792,LE,dsd
2013-07-01,10.706693649292,Rainf,dsd
2014-07-01,4.00966739654541,ET,dsd
2014-07-01,2.5422899723053,GPP,dsd
2014-07-01,4.00966739654541,LE,dsd
2014-07-01,3.35678362846375,Rainf,dsd
2015-07-01,4.02915620803833,ET,dsd
2015-07-01,4.06405258178711,GPP,dsd
2015-07-01,4.02915620803833,LE,dsd
2015-07-01,2.6193540096283,Rainf,dsd
2016-07-01,2.60604453086853,ET,dsd
2016-07-01,2.60513973236084,GPP,dsd
2016-07-01,2.60604453086853,LE,dsd
2016-07-01,1.55652737617493,Rainf,dsd
2017-07-01,4.57169151306152,ET,dsd
2017-07-01,4.33914661407471,GPP,dsd
2017-07-01,4.57169151306152,LE,dsd
2017-07-01,5.93127536773682,Rainf,dsd
2018-07-01,4.23526763916016,ET,dsd
2018-07-01,2.96422266960144,GPP,dsd
2018-07-01,4.23526763916016,LE,dsd
2018-07-01,5.93028116226196,Rainf,dsd
2019-07-01,4.28271436691284,ET,dsd
2019-07-01,2.7624990940094,GPP,dsd
2019-07-01,4.28271436691284,LE,dsd
2019-07-01,5.2761607170105,Rainf,dsd
2013-07-15,4.03256797790527,ET,dsd
2013-07-15,2.83411145210266,GPP,dsd
2013-07-15,4.03256797790527,LE,dsd
2013-07-15,3.32615613937378,Rainf,dsd
2014-07-15,3.27488970756531,ET,dsd
2014-07-15,2.52365159988403,GPP,dsd
2014-07-15,3.27488970756531,LE,dsd
2014-07-15,2.21960067749023,Rainf,dsd
2015-07-15,4.95328521728516,ET,dsd
2015-07-15,5.02095127105713,GPP,dsd
2015-07-15,4.95328521728516,LE,dsd
2015-07-15,8.01342391967773,Rainf,dsd
2016-07-15,5.27074956893921,ET,dsd
2016-07-15,3.232173204422,GPP,dsd
2016-07-15,5.27074956893921,LE,dsd
2016-07-15,13.2244005203247,Rainf,dsd
2017-07-15,3.75198316574097,ET,dsd
2017-07-15,3.75109028816223,GPP,dsd
2017-07-15,3.75198316574097,LE,dsd
2017-07-15,3.66133284568787,Rainf,dsd
2018-07-15,6.05900621414185,ET,dsd
2018-07-15,2.54617190361023,GPP,dsd
2018-07-15,6.05900621414185,LE,dsd
2018-07-15,13.8510284423828,Rainf,dsd
2019-07-15,4.53707027435303,ET,dsd
2019-07-15,2.40001821517944,GPP,dsd
2019-07-15,4.53707027435303,LE,dsd
2019-07-15,5.44851016998291,Rainf,dsd
2013-08-01,4.04907178878784,ET,dsd
2013-08-01,2.64009070396423,GPP,dsd
2013-08-01,4.04907178878784,LE,dsd
2013-08-01,3.38045978546143,Rainf,dsd
2014-08-01,3.87872934341431,ET,dsd
2014-08-01,2.78992438316345,GPP,dsd
2014-08-01,3.87872934341431,LE,dsd
2014-08-01,3.30605840682983,Rainf,dsd
2015-08-01,3.38236689567566,ET,dsd
2015-08-01,4.00776100158691,GPP,dsd
2015-08-01,3.38236689567566,LE,dsd
2015-08-01,1.73985981941223,Rainf,dsd
2016-08-01,4.02813291549683,ET,dsd
2016-08-01,2.77302956581116,GPP,dsd
2016-08-01,4.02813291549683,LE,dsd
2016-08-01,4.69097089767456,Rainf,dsd
2017-08-01,4.73123073577881,ET,dsd
2017-08-01,2.49720191955566,GPP,dsd
2017-08-01,4.73123073577881,LE,dsd
2017-08-01,7.26351451873779,Rainf,dsd
2018-08-01,4.95819187164307,ET,dsd
2018-08-01,2.11612749099731,GPP,dsd
2018-08-01,4.95819187164307,LE,dsd
2018-08-01,8.67395305633545,Rainf,dsd
2019-08-01,4.36222791671753,ET,dsd
2019-08-01,2.93801760673523,GPP,dsd
2019-08-01,4.36222791671753,LE,dsd
2019-08-01,7.19003534317017,Rainf,dsd
2013-08-15,3.39673113822937,ET,dsd
2013-08-15,2.65724062919617,GPP,dsd
2013-08-15,3.39673113822937,LE,dsd
2013-08-15,2.61092376708984,Rainf,dsd
2014-08-15,2.43102288246155,ET,dsd
2014-08-15,2.78243088722229,GPP,dsd
2014-08-15,2.43102288246155,LE,dsd
2014-08-15,1.40195393562317,Rainf,dsd
2015-08-15,4.03433179855347,ET,dsd
2015-08-15,4.24065780639648,GPP,dsd
2015-08-15,4.03433179855347,LE,dsd
2015-08-15,3.99775838851929,Rainf,dsd
2016-08-15,0.972118616104126,ET,dsd
2016-08-15,2.60254526138306,GPP,dsd
2016-08-15,0.972118616104126,LE,dsd
2016-08-15,0.00399270234629512,Rainf,dsd
2017-08-15,4.01143312454224,ET,dsd
2017-08-15,3.34767293930054,GPP,dsd
2017-08-15,4.01143312454224,LE,dsd
2017-08-15,5.36485862731934,Rainf,dsd
2018-08-15,1.18901097774506,ET,dsd
2018-08-15,2.28375005722046,GPP,dsd
2018-08-15,1.18901097774506,LE,dsd
2018-08-15,0,Rainf,dsd
2019-08-15,2.03845024108887,ET,dsd
2019-08-15,2.28856182098389,GPP,dsd
2019-08-15,2.03845024108887,LE,dsd
2019-08-15,0.502020955085754,Rainf,dsd
2013-09-01,1.31615400314331,ET,dsd
2013-09-01,3.13825798034668,GPP,dsd
2013-09-01,1.31615400314331,LE,dsd
2013-09-01,0.507887542247772,Rainf,dsd
2014-09-01,2.72213244438171,ET,dsd
2014-09-01,3.33785438537598,GPP,dsd
2014-09-01,2.72213244438171,LE,dsd
2014-09-01,2.69739985466003,Rainf,dsd
2015-09-01,2.69617247581482,ET,dsd
2015-09-01,2.99552893638611,GPP,dsd
2015-09-01,2.69617247581482,LE,dsd
2015-09-01,3.16316604614258,Rainf,dsd
2016-09-01,2.06067895889282,ET,dsd
2016-09-01,2.41797232627869,GPP,dsd
2016-09-01,2.06067895889282,LE,dsd
2016-09-01,1.18685579299927,Rainf,dsd
2017-09-01,1.34150636196136,ET,dsd
2017-09-01,2.83829927444458,GPP,dsd
2017-09-01,1.34150636196136,LE,dsd
2017-09-01,0,Rainf,dsd
2018-09-01,1.12474381923676,ET,dsd
2018-09-01,2.63087487220764,GPP,dsd
2018-09-01,1.12474381923676,LE,dsd
2018-09-01,0,Rainf,dsd
2019-09-01,1.46171164512634,ET,dsd
2019-09-01,1.62075328826904,GPP,dsd
2019-09-01,1.46171164512634,LE,dsd
2019-09-01,0.500512361526489,Rainf,dsd
2013-09-15,1.25858545303345,ET,dsd
2013-09-15,3.28419852256775,GPP,dsd
2013-09-15,1.25858545303345,LE,dsd
2013-09-15,0.597989857196808,Rainf,dsd
2014-09-15,1.85246694087982,ET,dsd
2014-09-15,3.41164970397949,GPP,dsd
2014-09-15,1.85246694087982,LE,dsd
2014-09-15,1.39905786514282,Rainf,dsd
2015-09-15,2.04864740371704,ET,dsd
2015-09-15,3.19129967689514,GPP,dsd
2015-09-15,2.04864740371704,LE,dsd
2015-09-15,1.38413512706757,Rainf,dsd
2016-09-15,1.53076565265656,ET,dsd
2016-09-15,2.76122355461121,GPP,dsd
2016-09-15,1.53076565265656,LE,dsd
2016-09-15,0.836086809635162,Rainf,dsd
2017-09-15,1.38471817970276,ET,dsd
2017-09-15,3.21136999130249,GPP,dsd
2017-09-15,1.38471817970276,LE,dsd
2017-09-15,0.15607263147831,Rainf,dsd
2018-09-15,1.01269114017487,ET,dsd
2018-09-15,3.4984564781189,GPP,dsd
2018-09-15,1.01269114017487,LE,dsd
2018-09-15,0,Rainf,dsd
2019-09-15,0.957084238529205,ET,dsd
2019-09-15,2.21388864517212,GPP,dsd
2019-09-15,0.957084238529205,LE,dsd
2019-09-15,0,Rainf,dsd
2013-10-01,1.53277659416199,ET,dsd
2013-10-01,2.66482305526733,GPP,dsd
2013-10-01,1.53277659416199,LE,dsd
2013-10-01,1.05711591243744,Rainf,dsd
2014-10-01,0.591539144515991,ET,dsd
2014-10-01,2.79935050010681,GPP,dsd
2014-10-01,0.591539144515991,LE,dsd
2014-10-01,0.0815441384911537,Rainf,dsd
2015-10-01,1.24561786651611,ET,dsd
2015-10-01,2.82878589630127,GPP,dsd
2015-10-01,1.24561786651611,LE,dsd
2015-10-01,0.478413850069046,Rainf,dsd
2016-10-01,1.74807524681091,ET,dsd
2016-10-01,2.38388633728027,GPP,dsd
2016-10-01,1.74807524681091,LE,dsd
2016-10-01,2.44597125053406,Rainf,dsd
2017-10-01,2.31681799888611,ET,dsd
2017-10-01,3.03394556045532,GPP,dsd
2017-10-01,2.31681799888611,LE,dsd
2017-10-01,4.94222736358643,Rainf,dsd
2018-10-01,1.34649181365967,ET,dsd
2018-10-01,3.61613273620605,GPP,dsd
2018-10-01,1.34649181365967,LE,dsd
2018-10-01,0.401862859725952,Rainf,dsd
2019-10-01,1.33989727497101,ET,dsd
2019-10-01,2.40522933006287,GPP,dsd
2019-10-01,1.33989727497101,LE,dsd
2019-10-01,0.712814688682556,Rainf,dsd
2013-10-15,0.637863457202911,ET,dsd
2013-10-15,2.56238985061646,GPP,dsd
2013-10-15,0.637863457202911,LE,dsd
2013-10-15,0.209589928388596,Rainf,dsd
2014-10-15,1.56757569313049,ET,dsd
2014-10-15,2.48375129699707,GPP,dsd
2014-10-15,1.56757569313049,LE,dsd
2014-10-15,1.64379703998566,Rainf,dsd
2015-10-15,1.45255768299103,ET,dsd
2015-10-15,2.81291699409485,GPP,dsd
2015-10-15,1.45255768299103,LE,dsd
2015-10-15,1.29650259017944,Rainf,dsd
2016-10-15,1.4681613445282,ET,dsd
2016-10-15,2.03198504447937,GPP,dsd
2016-10-15,1.4681613445282,LE,dsd
2016-10-15,2.51451587677002,Rainf,dsd
2017-10-15,0.577203035354614,ET,dsd
2017-10-15,3.19884181022644,GPP,dsd
2017-10-15,0.577203035354614,LE,dsd
2017-10-15,0.0572619028389454,Rainf,dsd
2018-10-15,1.12260818481445,ET,dsd
2018-10-15,3.64893341064453,GPP,dsd
2018-10-15,1.12260818481445,LE,dsd
2018-10-15,0.449421614408493,Rainf,dsd
2019-10-15,0.91023975610733,ET,dsd
2019-10-15,2.49572944641113,GPP,dsd
2019-10-15,0.91023975610733,LE,dsd
2019-10-15,0.38590195775032,Rainf,dsd
2013-11-01,0.416049212217331,ET,dsd
2013-11-01,2.31235074996948,GPP,dsd
2013-11-01,0.416049212217331,LE,dsd
2013-11-01,0.0491385124623776,Rainf,dsd
2014-11-01,0.516938030719757,ET,dsd
2014-11-01,2.08446645736694,GPP,dsd
2014-11-01,0.516938030719757,LE,dsd
2014-11-01,0.219307333230972,Rainf,dsd
2015-11-01,1.14163029193878,ET,dsd
2015-11-01,1.80476248264313,GPP,dsd
2015-11-01,1.14163029193878,LE,dsd
2015-11-01,1.76865494251251,Rainf,dsd
2016-11-01,0.245431497693062,ET,dsd
2016-11-01,2.09378981590271,GPP,dsd
2016-11-01,0.245431497693062,LE,dsd
2016-11-01,0,Rainf,dsd
2017-11-01,0.466822296380997,ET,dsd
2017-11-01,2.71422719955444,GPP,dsd
2017-11-01,0.466822296380997,LE,dsd
2017-11-01,0,Rainf,dsd
2018-11-01,0.582656919956207,ET,dsd
2018-11-01,3.71515107154846,GPP,dsd
2018-11-01,0.582656919956207,LE,dsd
2018-11-01,0,Rainf,dsd
2019-11-01,0.41827991604805,ET,dsd
2019-11-01,2.42857813835144,GPP,dsd
2019-11-01,0.41827991604805,LE,dsd
2019-11-01,0,Rainf,dsd
2013-11-15,0.336866527795792,ET,dsd
2013-11-15,2.08136034011841,GPP,dsd
2013-11-15,0.336866527795792,LE,dsd
2013-11-15,0.125366240739822,Rainf,dsd
2014-11-15,0.303228914737701,ET,dsd
2014-11-15,1.91673707962036,GPP,dsd
2014-11-15,0.303228914737701,LE,dsd
2014-11-15,0.0591850355267525,Rainf,dsd
2015-11-15,0.263628125190735,ET,dsd
2015-11-15,1.54785668849945,GPP,dsd
2015-11-15,0.263628125190735,LE,dsd
