inx,value,variable,name
2019-03-01,0.489451915025711,ET,a
2019-03-01,2.75480556488037,GPP,a
2019-03-01,0.489451915025711,LE,a
2019-03-01,0,Rainf,a
2013-03-15,0.661914229393005,ET,a
2013-03-15,2.84696793556213,GPP,a
2013-03-15,0.661914229393005,LE,a
2013-03-15,0.277463048696518,Rainf,a
2014-03-15,0.771835207939148,ET,a
2014-03-15,2.85596370697022,GPP,a
2014-03-15,0.771835207939148,LE,a
2014-03-15,0.20916485786438,Rainf,a
2015-03-15,0.596794068813324,ET,a
2015-03-15,2.8160445690155,GPP,a
2015-03-15,0.596794068813324,LE,a
2015-03-15,0.0173581130802631,Rainf,a
2016-03-15,0.566192746162415,ET,a
2016-03-15,2.76175880432129,GPP,a
2016-03-15,0.566192746162415,LE,a
2016-03-15,0,Rainf,a
2017-03-15,0.934405148029327,ET,a
2017-03-15,2.7850124835968,GPP,a
2017-03-15,0.934405148029327,LE,a
2017-03-15,0.513534247875214,Rainf,a
2018-03-15,0.561146795749664,ET,a
2018-03-15,2.62183141708374,GPP,a
2018-03-15,0.561146795749664,LE,a
2018-03-15,0,Rainf,a
2019-03-15,0.741023898124695,ET,a
2019-03-15,2.77839374542236,GPP,a
2019-03-15,0.741023898124695,LE,a
2019-03-15,0.175839513540268,Rainf,a
2013-04-01,0.537061154842377,ET,a
2013-04-01,3.04515647888184,GPP,a
2013-04-01,0.537061154842377,LE,a
2013-04-01,0.0174639020115137,Rainf,a
2014-04-01,1.65371644496918,ET,a
2014-04-01,2.99770307540894,GPP,a
2014-04-01,1.65371644496918,LE,a
2014-04-01,0.976892828941345,Rainf,a
2015-04-01,2.43475294113159,ET,a
2015-04-01,2.98060011863709,GPP,a
2015-04-01,2.43475294113159,LE,a
2015-04-01,2.39170598983765,Rainf,a
2016-04-01,1.16319811344147,ET,a
2016-04-01,2.75944900512695,GPP,a
2016-04-01,1.16319811344147,LE,a
2016-04-01,0.583627343177795,Rainf,a
2017-04-01,1.16114556789398,ET,a
2017-04-01,3.39995241165161,GPP,a
2017-04-01,1.16114556789398,LE,a
2017-04-01,0.499768137931824,Rainf,a
2018-04-01,2.24246335029602,ET,a
2018-04-01,3.27713108062744,GPP,a
2018-04-01,2.24246335029602,LE,a
2018-04-01,2.05287933349609,Rainf,a
2019-04-01,0.967927932739258,ET,a
2019-04-01,2.93344736099243,GPP,a
2019-04-01,0.967927932739258,LE,a
2019-04-01,0.317753911018372,Rainf,a
2013-04-15,0.89672577381134,ET,a
2013-04-15,3.09126496315002,GPP,a
2013-04-15,0.89672577381134,LE,a
2013-04-15,0.15408681333065,Rainf,a
2014-04-15,1.01935470104218,ET,a
2014-04-15,2.95197033882141,GPP,a
2014-04-15,1.01935470104218,LE,a
2014-04-15,0.208024680614471,Rainf,a
2015-04-15,0.883938848972321,ET,a
2015-04-15,2.25660634040833,GPP,a
2015-04-15,0.883938848972321,LE,a
2015-04-15,0,Rainf,a
2016-04-15,1.29448568820953,ET,a
2016-04-15,2.46831750869751,GPP,a
2016-04-15,1.29448568820953,LE,a
2016-04-15,0.482958734035492,Rainf,a
2017-04-15,1.03197801113129,ET,a
2017-04-15,2.80265688896179,GPP,a
2017-04-15,1.03197801113129,LE,a
2017-04-15,0.00508270692080259,Rainf,a
2018-04-15,1.48357129096985,ET,a
2018-04-15,2.78958463668823,GPP,a
2018-04-15,1.48357129096985,LE,a
2018-04-15,0.559794545173645,Rainf,a
2019-04-15,3.05991315841675,ET,a
2019-04-15,2.88586759567261,GPP,a
2019-04-15,3.05991315841675,LE,a
2019-04-15,2.67725324630737,Rainf,a
